frame.time_relative,frame.time_delta,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.len,tcp.stream,tcp.seq,tcp.ack,tcp.flags.syn,tcp.flags.ack,tcp.flags.fin,tcp.flags.reset
0.002670000,0.000003375,58,127.0.0.1,127.0.0.1,46688,386,0,289,0,0,True,False,False,False
0.002671666,0.000001666,54,127.0.0.1,127.0.0.1,386,46688,0,289,1,1,False,True,False,True
0.002675208,0.000003542,58,127.0.0.1,127.0.0.1,46688,1212,0,290,0,0,True,False,False,False
0.002676916,0.000001708,54,127.0.0.1,127.0.0.1,1212,46688,0,290,1,1,False,True,False,True
0.002680791,0.000003875,58,127.0.0.1,127.0.0.1,46688,794,0,291,0,0,True,False,False,False
0.002683083,0.000002292,54,127.0.0.1,127.0.0.1,794,46688,0,291,1,1,False,True,False,True
0.002687416,0.000004333,58,127.0.0.1,127.0.0.1,46688,1298,0,292,0,0,True,False,False,False
0.002689083,0.000001667,54,127.0.0.1,127.0.0.1,1298,46688,0,292,1,1,False,True,False,True
0.002692750,0.000003667,58,127.0.0.1,127.0.0.1,46688,1866,0,293,0,0,True,False,False,False
0.002694416,0.000001666,54,127.0.0.1,127.0.0.1,1866,46688,0,293,1,1,False,True,False,True
0.002698916,0.000004500,58,127.0.0.1,127.0.0.1,46688,92,0,294,0,0,True,False,False,False
0.002700791,0.000001875,54,127.0.0.1,127.0.0.1,92,46688,0,294,1,1,False,True,False,True
0.002704291,0.000003500,58,127.0.0.1,127.0.0.1,46688,1981,0,295,0,0,True,False,False,False
0.002706000,0.000001709,54,127.0.0.1,127.0.0.1,1981,46688,0,295,1,1,False,True,False,True
0.002709708,0.000003708,58,127.0.0.1,127.0.0.1,46688,172,0,296,0,0,True,False,False,False
0.002711375,0.000001667,54,127.0.0.1,127.0.0.1,172,46688,0,296,1,1,False,True,False,True
0.002715666,0.000004291,58,127.0.0.1,127.0.0.1,46688,1494,0,297,0,0,True,False,False,False
0.002717541,0.000001875,54,127.0.0.1,127.0.0.1,1494,46688,0,297,1,1,False,True,False,True
0.002721125,0.000003584,58,127.0.0.1,127.0.0.1,46688,696,0,298,0,0,True,False,False,False
0.002722750,0.000001625,54,127.0.0.1,127.0.0.1,696,46688,0,298,1,1,False,True,False,True
0.002725833,0.000003083,58,127.0.0.1,127.0.0.1,46688,1188,0,299,0,0,True,False,False,False
0.002727458,0.000001625,54,127.0.0.1,127.0.0.1,1188,46688,0,299,1,1,False,True,False,True
0.002731625,0.000004167,58,127.0.0.1,127.0.0.1,46688,1307,0,300,0,0,True,False,False,False
0.002733583,0.000001958,54,127.0.0.1,127.0.0.1,1307,46688,0,300,1,1,False,True,False,True
0.002737041,0.000003458,58,127.0.0.1,127.0.0.1,46688,187,0,301,0,0,True,False,False,False
0.002738750,0.000001709,54,127.0.0.1,127.0.0.1,187,46688,0,301,1,1,False,True,False,True
0.002742833,0.000004083,58,127.0.0.1,127.0.0.1,46688,379,0,302,0,0,True,False,False,False
0.002744500,0.000001667,54,127.0.0.1,127.0.0.1,379,46688,0,302,1,1,False,True,False,True
0.002748791,0.000004291,58,127.0.0.1,127.0.0.1,46688,1736,0,303,0,0,True,False,False,False
0.002750500,0.000001709,54,127.0.0.1,127.0.0.1,1736,46688,0,303,1,1,False,True,False,True
0.002754541,0.000004041,58,127.0.0.1,127.0.0.1,46688,1681,0,304,0,0,True,False,False,False
0.002756208,0.000001667,54,127.0.0.1,127.0.0.1,1681,46688,0,304,1,1,False,True,False,True
0.002760333,0.000004125,58,127.0.0.1,127.0.0.1,46688,1696,0,305,0,0,True,False,False,False
0.002762000,0.000001667,54,127.0.0.1,127.0.0.1,1696,46688,0,305,1,1,False,True,False,True
0.002766500,0.000004500,58,127.0.0.1,127.0.0.1,46688,1916,0,306,0,0,True,False,False,False
0.002768375,0.000001875,54,127.0.0.1,127.0.0.1,1916,46688,0,306,1,1,False,True,False,True
0.002772666,0.000004291,58,127.0.0.1,127.0.0.1,46688,1000,0,307,0,0,True,False,False,False
0.002774333,0.000001667,54,127.0.0.1,127.0.0.1,1000,46688,0,307,1,1,False,True,False,True
0.002778458,0.000004125,58,127.0.0.1,127.0.0.1,46688,1819,0,308,0,0,True,False,False,False
0.002780125,0.000001667,54,127.0.0.1,127.0.0.1,1819,46688,0,308,1,1,False,True,False,True
0.002784291,0.000004166,58,127.0.0.1,127.0.0.1,46688,465,0,309,0,0,True,False,False,False
0.002786125,0.000001834,54,127.0.0.1,127.0.0.1,465,46688,0,309,1,1,False,True,False,True
0.002789666,0.000003541,58,127.0.0.1,127.0.0.1,46688,1270,0,310,0,0,True,False,False,False
0.002791541,0.000001875,54,127.0.0.1,127.0.0.1,1270,46688,0,310,1,1,False,True,False,True
0.002795625,0.000004084,58,127.0.0.1,127.0.0.1,46688,1651,0,311,0,0,True,False,False,False
0.002797250,0.000001625,54,127.0.0.1,127.0.0.1,1651,46688,0,311,1,1,False,True,False,True
0.002801000,0.000003750,58,127.0.0.1,127.0.0.1,46688,1602,0,312,0,0,True,False,False,False
0.002802625,0.000001625,54,127.0.0.1,127.0.0.1,1602,46688,0,312,1,1,False,True,False,True
0.002807458,0.000004833,58,127.0.0.1,127.0.0.1,46688,1761,0,313,0,0,True,False,False,False
0.002809041,0.000001583,54,127.0.0.1,127.0.0.1,1761,46688,0,313,1,1,False,True,False,True
0.002812666,0.000003625,58,127.0.0.1,127.0.0.1,46688,89,0,314,0,0,True,False,False,False
0.002814291,0.000001625,54,127.0.0.1,127.0.0.1,89,46688,0,314,1,1,False,True,False,True
0.002818625,0.000004334,58,127.0.0.1,127.0.0.1,46688,391,0,315,0,0,True,False,False,False
0.002820416,0.000001791,54,127.0.0.1,127.0.0.1,391,46688,0,315,1,1,False,True,False,True
0.002824041,0.000003625,58,127.0.0.1,127.0.0.1,46688,721,0,316,0,0,True,False,False,False
0.002825708,0.000001667,54,127.0.0.1,127.0.0.1,721,46688,0,316,1,1,False,True,False,True
0.002830000,0.000004292,58,127.0.0.1,127.0.0.1,46688,838,0,317,0,0,True,False,False,False
0.002832041,0.000002041,54,127.0.0.1,127.0.0.1,838,46688,0,317,1,1,False,True,False,True
0.002836208,0.000004167,58,127.0.0.1,127.0.0.1,46688,616,0,318,0,0,True,False,False,False
0.002838375,0.000002167,54,127.0.0.1,127.0.0.1,616,46688,0,318,1,1,False,True,False,True
0.002842583,0.000004208,58,127.0.0.1,127.0.0.1,46688,1037,0,319,0,0,True,False,False,False
0.002844208,0.000001625,54,127.0.0.1,127.0.0.1,1037,46688,0,319,1,1,False,True,False,True
0.002999541,0.000155333,58,127.0.0.1,127.0.0.1,46688,1589,0,320,0,0,True,False,False,False
0.003002166,0.000002625,54,127.0.0.1,127.0.0.1,1589,46688,0,320,1,1,False,True,False,True
0.003005791,0.000003625,58,127.0.0.1,127.0.0.1,46688,944,0,321,0,0,True,False,False,False
0.003007958,0.000002167,54,127.0.0.1,127.0.0.1,944,46688,0,321,1,1,False,True,False,True
0.003011666,0.000003708,58,127.0.0.1,127.0.0.1,46688,1569,0,322,0,0,True,False,False,False
0.003013375,0.000001709,54,127.0.0.1,127.0.0.1,1569,46688,0,322,1,1,False,True,False,True
0.003016458,0.000003083,58,127.0.0.1,127.0.0.1,46688,1255,0,323,0,0,True,False,False,False
0.003018083,0.000001625,54,127.0.0.1,127.0.0.1,1255,46688,0,323,1,1,False,True,False,True
0.003021416,0.000003333,58,127.0.0.1,127.0.0.1,46688,762,0,324,0,0,True,False,False,False
0.003023250,0.000001834,54,127.0.0.1,127.0.0.1,762,46688,0,324,1,1,False,True,False,True
0.003026750,0.000003500,58,127.0.0.1,127.0.0.1,46688,1541,0,325,0,0,True,False,False,False
0.003028458,0.000001708,54,127.0.0.1,127.0.0.1,1541,46688,0,325,1,1,False,True,False,True
0.003032083,0.000003625,58,127.0.0.1,127.0.0.1,46688,1598,0,326,0,0,True,False,False,False
0.003033791,0.000001708,54,127.0.0.1,127.0.0.1,1598,46688,0,326,1,1,False,True,False,True
0.003037375,0.000003584,58,127.0.0.1,127.0.0.1,46688,739,0,327,0,0,True,False,False,False
0.003039041,0.000001666,54,127.0.0.1,127.0.0.1,739,46688,0,327,1,1,False,True,False,True
0.003043041,0.000004000,58,127.0.0.1,127.0.0.1,46688,977,0,328,0,0,True,False,False,False
0.003045166,0.000002125,54,127.0.0.1,127.0.0.1,977,46688,0,328,1,1,False,True,False,True
0.003048666,0.000003500,58,127.0.0.1,127.0.0.1,46688,1140,0,329,0,0,True,False,False,False
0.003050291,0.000001625,54,127.0.0.1,127.0.0.1,1140,46688,0,329,1,1,False,True,False,True
0.003053791,0.000003500,58,127.0.0.1,127.0.0.1,46688,1943,0,330,0,0,True,False,False,False
0.003055416,0.000001625,54,127.0.0.1,127.0.0.1,1943,46688,0,330,1,1,False,True,False,True
0.003059000,0.000003584,58,127.0.0.1,127.0.0.1,46688,268,0,331,0,0,True,False,False,False
0.003061083,0.000002083,54,127.0.0.1,127.0.0.1,268,46688,0,331,1,1,False,True,False,True
0.003064666,0.000003583,58,127.0.0.1,127.0.0.1,46688,1844,0,332,0,0,True,False,False,False
0.003066333,0.000001667,54,127.0.0.1,127.0.0.1,1844,46688,0,332,1,1,False,True,False,True
0.003070250,0.000003917,58,127.0.0.1,127.0.0.1,46688,59,0,333,0,0,True,False,False,False
0.003072500,0.000002250,54,127.0.0.1,127.0.0.1,59,46688,0,333,1,1,False,True,False,True
0.003077041,0.000004541,58,127.0.0.1,127.0.0.1,46688,815,0,334,0,0,True,False,False,False
0.003079166,0.000002125,54,127.0.0.1,127.0.0.1,815,46688,0,334,1,1,False,True,False,True
0.003084375,0.000005209,58,127.0.0.1,127.0.0.1,46688,1899,0,335,0,0,True,False,False,False
0.003086000,0.000001625,54,127.0.0.1,127.0.0.1,1899,46688,0,335,1,1,False,True,False,True
0.003089750,0.000003750,58,127.0.0.1,127.0.0.1,46688,730,0,336,0,0,True,False,False,False
0.003091500,0.000001750,54,127.0.0.1,127.0.0.1,730,46688,0,336,1,1,False,True,False,True
0.003095166,0.000003666,58,127.0.0.1,127.0.0.1,46688,1036,0,337,0,0,True,False,False,False
0.003096791,0.000001625,54,127.0.0.1,127.0.0.1,1036,46688,0,337,1,1,False,True,False,True
0.003100541,0.000003750,58,127.0.0.1,127.0.0.1,46688,1047,0,338,0,0,True,False,False,False
0.003102250,0.000001709,54,127.0.0.1,127.0.0.1,1047,46688,0,338,1,1,False,True,False,True
0.003106416,0.000004166,58,127.0.0.1,127.0.0.1,46688,1949,0,339,0,0,True,False,False,False
0.003108041,0.000001625,54,127.0.0.1,127.0.0.1,1949,46688,0,339,1,1,False,True,False,True
0.003111541,0.000003500,58,127.0.0.1,127.0.0.1,46688,433,0,340,0,0,True,False,False,False
0.003113208,0.000001667,54,127.0.0.1,127.0.0.1,433,46688,0,340,1,1,False,True,False,True
0.003117541,0.000004333,58,127.0.0.1,127.0.0.1,46688,1906,0,341,0,0,True,False,False,False
0.003119250,0.000001709,54,127.0.0.1,127.0.0.1,1906,46688,0,341,1,1,False,True,False,True
0.003122458,0.000003208,58,127.0.0.1,127.0.0.1,46688,1796,0,342,0,0,True,False,False,False
0.003124083,0.000001625,54,127.0.0.1,127.0.0.1,1796,46688,0,342,1,1,False,True,False,True
0.003129166,0.000005083,58,127.0.0.1,127.0.0.1,46688,657,0,343,0,0,True,False,False,False
0.003131000,0.000001834,54,127.0.0.1,127.0.0.1,657,46688,0,343,1,1,False,True,False,True
0.003135166,0.000004166,58,127.0.0.1,127.0.0.1,46688,1516,0,344,0,0,True,False,False,False
0.003136750,0.000001584,54,127.0.0.1,127.0.0.1,1516,46688,0,344,1,1,False,True,False,True
0.003140500,0.000003750,58,127.0.0.1,127.0.0.1,46688,393,0,345,0,0,True,False,False,False
0.003142500,0.000002000,54,127.0.0.1,127.0.0.1,393,46688,0,345,1,1,False,True,False,True
0.003147500,0.000005000,58,127.0.0.1,127.0.0.1,46688,1752,0,346,0,0,True,False,False,False
0.003149166,0.000001666,54,127.0.0.1,127.0.0.1,1752,46688,0,346,1,1,False,True,False,True
0.003152791,0.000003625,58,127.0.0.1,127.0.0.1,46688,862,0,347,0,0,True,False,False,False
0.003154416,0.000001625,54,127.0.0.1,127.0.0.1,862,46688,0,347,1,1,False,True,False,True
0.003159750,0.000005334,58,127.0.0.1,127.0.0.1,46688,523,0,348,0,0,True,False,False,False
0.003161375,0.000001625,54,127.0.0.1,127.0.0.1,523,46688,0,348,1,1,False,True,False,True
0.003165625,0.000004250,58,127.0.0.1,127.0.0.1,46688,423,0,349,0,0,True,False,False,False
0.003167291,0.000001666,54,127.0.0.1,127.0.0.1,423,46688,0,349,1,1,False,True,False,True
0.003171000,0.000003709,58,127.0.0.1,127.0.0.1,46688,1804,0,350,0,0,True,False,False,False
0.003172708,0.000001708,54,127.0.0.1,127.0.0.1,1804,46688,0,350,1,1,False,True,False,True
0.003176375,0.000003667,58,127.0.0.1,127.0.0.1,46688,230,0,351,0,0,True,False,False,False
0.003178625,0.000002250,54,127.0.0.1,127.0.0.1,230,46688,0,351,1,1,False,True,False,True
0.003183041,0.000004416,58,127.0.0.1,127.0.0.1,46688,1174,0,352,0,0,True,False,False,False
0.003184708,0.000001667,54,127.0.0.1,127.0.0.1,1174,46688,0,352,1,1,False,True,False,True
0.003188791,0.000004083,58,127.0.0.1,127.0.0.1,46688,1170,0,353,0,0,True,False,False,False
0.003190416,0.000001625,54,127.0.0.1,127.0.0.1,1170,46688,0,353,1,1,False,True,False,True
0.003194000,0.000003584,58,127.0.0.1,127.0.0.1,46688,521,0,354,0,0,True,False,False,False
0.003196875,0.000002875,54,127.0.0.1,127.0.0.1,521,46688,0,354,1,1,False,True,False,True
0.003200250,0.000003375,58,127.0.0.1,127.0.0.1,46688,1470,0,355,0,0,True,False,False,False
0.003201958,0.000001708,54,127.0.0.1,127.0.0.1,1470,46688,0,355,1,1,False,True,False,True
0.003205500,0.000003542,58,127.0.0.1,127.0.0.1,46688,980,0,356,0,0,True,False,False,False
0.003207166,0.000001666,54,127.0.0.1,127.0.0.1,980,46688,0,356,1,1,False,True,False,True
0.003210541,0.000003375,58,127.0.0.1,127.0.0.1,46688,1977,0,357,0,0,True,False,False,False
0.003212166,0.000001625,54,127.0.0.1,127.0.0.1,1977,46688,0,357,1,1,False,True,False,True
0.003215708,0.000003542,58,127.0.0.1,127.0.0.1,46688,1513,0,358,0,0,True,False,False,False
0.003217333,0.000001625,54,127.0.0.1,127.0.0.1,1513,46688,0,358,1,1,False,True,False,True
0.003221541,0.000004208,58,127.0.0.1,127.0.0.1,46688,1426,0,359,0,0,True,False,False,False
0.003223375,0.000001834,54,127.0.0.1,127.0.0.1,1426,46688,0,359,1,1,False,True,False,True
0.003227458,0.000004083,58,127.0.0.1,127.0.0.1,46688,1275,0,360,0,0,True,False,False,False
0.003229625,0.000002167,54,127.0.0.1,127.0.0.1,1275,46688,0,360,1,1,False,True,False,True
0.003233458,0.000003833,58,127.0.0.1,127.0.0.1,46688,376,0,361,0,0,True,False,False,False
0.003235166,0.000001708,54,127.0.0.1,127.0.0.1,376,46688,0,361,1,1,False,True,False,True
0.003238916,0.000003750,58,127.0.0.1,127.0.0.1,46688,770,0,362,0,0,True,False,False,False
0.003240583,0.000001667,54,127.0.0.1,127.0.0.1,770,46688,0,362,1,1,False,True,False,True
0.003243833,0.000003250,58,127.0.0.1,127.0.0.1,46688,970,0,363,0,0,True,False,False,False
0.003246708,0.000002875,54,127.0.0.1,127.0.0.1,970,46688,0,363,1,1,False,True,False,True
0.003250166,0.000003458,58,127.0.0.1,127.0.0.1,46688,1520,0,364,0,0,True,False,False,False
0.003251791,0.000001625,54,127.0.0.1,127.0.0.1,1520,46688,0,364,1,1,False,True,False,True
0.003255458,0.000003667,58,127.0.0.1,127.0.0.1,46688,1071,0,365,0,0,True,False,False,False
0.003257625,0.000002167,54,127.0.0.1,127.0.0.1,1071,46688,0,365,1,1,False,True,False,True
0.003260750,0.000003125,58,127.0.0.1,127.0.0.1,46688,1728,0,366,0,0,True,False,False,False
0.003263000,0.000002250,54,127.0.0.1,127.0.0.1,1728,46688,0,366,1,1,False,True,False,True
0.003266291,0.000003291,58,127.0.0.1,127.0.0.1,46688,648,0,367,0,0,True,False,False,False
0.003268000,0.000001709,54,127.0.0.1,127.0.0.1,648,46688,0,367,1,1,False,True,False,True
0.003272458,0.000004458,58,127.0.0.1,127.0.0.1,46688,1656,0,368,0,0,True,False,False,False
0.003274125,0.000001667,54,127.0.0.1,127.0.0.1,1656,46688,0,368,1,1,False,True,False,True
0.003277958,0.000003833,58,127.0.0.1,127.0.0.1,46688,825,0,369,0,0,True,False,False,False
0.003280041,0.000002083,54,127.0.0.1,127.0.0.1,825,46688,0,369,1,1,False,True,False,True
0.003408416,0.000128375,58,127.0.0.1,127.0.0.1,46688,875,0,370,0,0,True,False,False,False
0.003410541,0.000002125,54,127.0.0.1,127.0.0.1,875,46688,0,370,1,1,False,True,False,True
0.003419458,0.000008917,58,127.0.0.1,127.0.0.1,46688,1921,0,371,0,0,True,False,False,False
0.003421791,0.000002333,54,127.0.0.1,127.0.0.1,1921,46688,0,371,1,1,False,True,False,True
0.003425125,0.000003334,58,127.0.0.1,127.0.0.1,46688,841,0,372,0,0,True,False,False,False
0.003427583,0.000002458,54,127.0.0.1,127.0.0.1,841,46688,0,372,1,1,False,True,False,True
0.003431916,0.000004333,58,127.0.0.1,127.0.0.1,46688,88,0,373,0,0,True,False,False,False
0.003433791,0.000001875,54,127.0.0.1,127.0.0.1,88,46688,0,373,1,1,False,True,False,True
0.003437916,0.000004125,58,127.0.0.1,127.0.0.1,46688,160,0,374,0,0,True,False,False,False
0.003439625,0.000001709,54,127.0.0.1,127.0.0.1,160,46688,0,374,1,1,False,True,False,True
0.003443041,0.000003416,58,127.0.0.1,127.0.0.1,46688,766,0,375,0,0,True,False,False,False
0.003445166,0.000002125,54,127.0.0.1,127.0.0.1,766,46688,0,375,1,1,False,True,False,True
0.003448750,0.000003584,58,127.0.0.1,127.0.0.1,46688,1407,0,376,0,0,True,False,False,False
0.003450416,0.000001666,54,127.0.0.1,127.0.0.1,1407,46688,0,376,1,1,False,True,False,True
0.003454375,0.000003959,58,127.0.0.1,127.0.0.1,46688,177,0,377,0,0,True,False,False,False
0.003456083,0.000001708,54,127.0.0.1,127.0.0.1,177,46688,0,377,1,1,False,True,False,True
0.003459791,0.000003708,58,127.0.0.1,127.0.0.1,46688,614,0,378,0,0,True,False,False,False
0.003461666,0.000001875,54,127.0.0.1,127.0.0.1,614,46688,0,378,1,1,False,True,False,True
0.003466041,0.000004375,58,127.0.0.1,127.0.0.1,46688,795,0,379,0,0,True,False,False,False
0.003467750,0.000001709,54,127.0.0.1,127.0.0.1,795,46688,0,379,1,1,False,True,False,True
0.003471250,0.000003500,58,127.0.0.1,127.0.0.1,46688,1005,0,380,0,0,True,False,False,False
0.003473291,0.000002041,54,127.0.0.1,127.0.0.1,1005,46688,0,380,1,1,False,True,False,True
0.003476916,0.000003625,58,127.0.0.1,127.0.0.1,46688,194,0,381,0,0,True,False,False,False
0.003478583,0.000001667,54,127.0.0.1,127.0.0.1,194,46688,0,381,1,1,False,True,False,True
0.003481958,0.000003375,58,127.0.0.1,127.0.0.1,46688,661,0,382,0,0,True,False,False,False
0.003483625,0.000001667,54,127.0.0.1,127.0.0.1,661,46688,0,382,1,1,False,True,False,True
0.003487708,0.000004083,58,127.0.0.1,127.0.0.1,46688,1708,0,383,0,0,True,False,False,False
0.003489375,0.000001667,54,127.0.0.1,127.0.0.1,1708,46688,0,383,1,1,False,True,False,True
0.003493166,0.000003791,58,127.0.0.1,127.0.0.1,46688,1969,0,384,0,0,True,False,False,False
0.003495666,0.000002500,54,127.0.0.1,127.0.0.1,1969,46688,0,384,1,1,False,True,False,True
0.003500041,0.000004375,58,127.0.0.1,127.0.0.1,46688,1180,0,385,0,0,True,False,False,False
0.003501625,0.000001584,54,127.0.0.1,127.0.0.1,1180,46688,0,385,1,1,False,True,False,True
0.003505291,0.000003666,58,127.0.0.1,127.0.0.1,46688,406,0,386,0,0,True,False,False,False
0.003506916,0.000001625,54,127.0.0.1,127.0.0.1,406,46688,0,386,1,1,False,True,False,True
0.003510500,0.000003584,58,127.0.0.1,127.0.0.1,46688,1673,0,387,0,0,True,False,False,False
0.003512458,0.000001958,54,127.0.0.1,127.0.0.1,1673,46688,0,387,1,1,False,True,False,True
0.003516000,0.000003542,58,127.0.0.1,127.0.0.1,46688,1954,0,388,0,0,True,False,False,False
0.003518166,0.000002166,54,127.0.0.1,127.0.0.1,1954,46688,0,388,1,1,False,True,False,True
0.003522375,0.000004209,58,127.0.0.1,127.0.0.1,46688,1570,0,389,0,0,True,False,False,False
0.003524166,0.000001791,54,127.0.0.1,127.0.0.1,1570,46688,0,389,1,1,False,True,False,True
0.003527875,0.000003709,58,127.0.0.1,127.0.0.1,46688,1975,0,390,0,0,True,False,False,False
0.003529791,0.000001916,54,127.0.0.1,127.0.0.1,1975,46688,0,390,1,1,False,True,False,True
0.003533791,0.000004000,58,127.0.0.1,127.0.0.1,46688,670,0,391,0,0,True,False,False,False
0.003535458,0.000001667,54,127.0.0.1,127.0.0.1,670,46688,0,391,1,1,False,True,False,True
0.003539625,0.000004167,58,127.0.0.1,127.0.0.1,46688,1393,0,392,0,0,True,False,False,False
0.003541333,0.000001708,54,127.0.0.1,127.0.0.1,1393,46688,0,392,1,1,False,True,False,True
0.003544583,0.000003250,58,127.0.0.1,127.0.0.1,46688,1304,0,393,0,0,True,False,False,False
0.003546166,0.000001583,54,127.0.0.1,127.0.0.1,1304,46688,0,393,1,1,False,True,False,True
0.003549750,0.000003584,58,127.0.0.1,127.0.0.1,46688,430,0,394,0,0,True,False,False,False
0.003551541,0.000001791,54,127.0.0.1,127.0.0.1,430,46688,0,394,1,1,False,True,False,True
0.003555791,0.000004250,58,127.0.0.1,127.0.0.1,46688,655,0,395,0,0,True,False,False,False
0.003557625,0.000001834,54,127.0.0.1,127.0.0.1,655,46688,0,395,1,1,False,True,False,True
0.003560750,0.000003125,58,127.0.0.1,127.0.0.1,46688,389,0,396,0,0,True,False,False,False
0.003563208,0.000002458,54,127.0.0.1,127.0.0.1,389,46688,0,396,1,1,False,True,False,True
0.003566458,0.000003250,58,127.0.0.1,127.0.0.1,46688,1687,0,397,0,0,True,False,False,False
0.003568041,0.000001583,54,127.0.0.1,127.0.0.1,1687,46688,0,397,1,1,False,True,False,True
0.003571791,0.000003750,58,127.0.0.1,127.0.0.1,46688,1214,0,398,0,0,True,False,False,False
0.003573416,0.000001625,54,127.0.0.1,127.0.0.1,1214,46688,0,398,1,1,False,True,False,True
0.003577708,0.000004292,58,127.0.0.1,127.0.0.1,46688,173,0,399,0,0,True,False,False,False
0.003579458,0.000001750,54,127.0.0.1,127.0.0.1,173,46688,0,399,1,1,False,True,False,True
0.003583125,0.000003667,58,127.0.0.1,127.0.0.1,46688,601,0,400,0,0,True,False,False,False
0.003584708,0.000001583,54,127.0.0.1,127.0.0.1,601,46688,0,400,1,1,False,True,False,True
0.003589125,0.000004417,58,127.0.0.1,127.0.0.1,46688,1061,0,401,0,0,True,False,False,False
0.003590708,0.000001583,54,127.0.0.1,127.0.0.1,1061,46688,0,401,1,1,False,True,False,True
0.003594208,0.000003500,58,127.0.0.1,127.0.0.1,46688,1880,0,402,0,0,True,False,False,False
0.003596416,0.000002208,54,127.0.0.1,127.0.0.1,1880,46688,0,402,1,1,False,True,False,True
0.003600666,0.000004250,58,127.0.0.1,127.0.0.1,46688,105,0,403,0,0,True,False,False,False
0.003602333,0.000001667,54,127.0.0.1,127.0.0.1,105,46688,0,403,1,1,False,True,False,True
0.003605875,0.000003542,58,127.0.0.1,127.0.0.1,46688,1734,0,404,0,0,True,False,False,False
0.003607875,0.000002000,54,127.0.0.1,127.0.0.1,1734,46688,0,404,1,1,False,True,False,True
0.003611625,0.000003750,58,127.0.0.1,127.0.0.1,46688,968,0,405,0,0,True,False,False,False
0.003613250,0.000001625,54,127.0.0.1,127.0.0.1,968,46688,0,405,1,1,False,True,False,True
0.003617333,0.000004083,58,127.0.0.1,127.0.0.1,46688,1190,0,406,0,0,True,False,False,False
0.003619333,0.000002000,54,127.0.0.1,127.0.0.1,1190,46688,0,406,1,1,False,True,False,True
0.003622958,0.000003625,58,127.0.0.1,127.0.0.1,46688,850,0,407,0,0,True,False,False,False
0.003624666,0.000001708,54,127.0.0.1,127.0.0.1,850,46688,0,407,1,1,False,True,False,True
0.003628291,0.000003625,58,127.0.0.1,127.0.0.1,46688,1399,0,408,0,0,True,False,False,False
0.003629958,0.000001667,54,127.0.0.1,127.0.0.1,1399,46688,0,408,1,1,False,True,False,True
0.003635291,0.000005333,58,127.0.0.1,127.0.0.1,46688,1733,0,409,0,0,True,False,False,False
0.003637208,0.000001917,54,127.0.0.1,127.0.0.1,1733,46688,0,409,1,1,False,True,False,True
0.003640625,0.000003417,58,127.0.0.1,127.0.0.1,46688,771,0,410,0,0,True,False,False,False
0.003642250,0.000001625,54,127.0.0.1,127.0.0.1,771,46688,0,410,1,1,False,True,False,True
0.003645500,0.000003250,58,127.0.0.1,127.0.0.1,46688,957,0,411,0,0,True,False,False,False
0.003647083,0.000001583,54,127.0.0.1,127.0.0.1,957,46688,0,411,1,1,False,True,False,True
0.003651708,0.000004625,58,127.0.0.1,127.0.0.1,46688,410,0,412,0,0,True,False,False,False
0.003653791,0.000002083,54,127.0.0.1,127.0.0.1,410,46688,0,412,1,1,False,True,False,True
0.003656958,0.000003167,58,127.0.0.1,127.0.0.1,46688,1379,0,413,0,0,True,False,False,False
0.003658583,0.000001625,54,127.0.0.1,127.0.0.1,1379,46688,0,413,1,1,False,True,False,True
0.003662083,0.000003500,58,127.0.0.1,127.0.0.1,46688,585,0,414,0,0,True,False,False,False
0.003663666,0.000001583,54,127.0.0.1,127.0.0.1,585,46688,0,414,1,1,False,True,False,True
0.003667458,0.000003792,58,127.0.0.1,127.0.0.1,46688,1068,0,415,0,0,True,False,False,False
0.003669708,0.000002250,54,127.0.0.1,127.0.0.1,1068,46688,0,415,1,1,False,True,False,True
0.003672833,0.000003125,58,127.0.0.1,127.0.0.1,46688,163,0,416,0,0,True,False,False,False
0.003674416,0.000001583,54,127.0.0.1,127.0.0.1,163,46688,0,416,1,1,False,True,False,True
0.003678250,0.000003834,58,127.0.0.1,127.0.0.1,46688,1344,0,417,0,0,True,False,False,False
0.003680833,0.000002583,54,127.0.0.1,127.0.0.1,1344,46688,0,417,1,1,False,True,False,True
0.003684791,0.000003958,58,127.0.0.1,127.0.0.1,46688,1729,0,418,0,0,True,False,False,False
0.003686708,0.000001917,54,127.0.0.1,127.0.0.1,1729,46688,0,418,1,1,False,True,False,True
0.003690416,0.000003708,58,127.0.0.1,127.0.0.1,46688,1524,0,419,0,0,True,False,False,False
0.003693208,0.000002792,54,127.0.0.1,127.0.0.1,1524,46688,0,419,1,1,False,True,False,True
0.003835166,0.000141958,58,127.0.0.1,127.0.0.1,46688,736,0,420,0,0,True,False,False,False
0.003837750,0.000002584,54,127.0.0.1,127.0.0.1,736,46688,0,420,1,1,False,True,False,True
0.003842208,0.000004458,58,127.0.0.1,127.0.0.1,46688,299,0,421,0,0,True,False,False,False
0.003844000,0.000001792,54,127.0.0.1,127.0.0.1,299,46688,0,421,1,1,False,True,False,True
0.003848250,0.000004250,58,127.0.0.1,127.0.0.1,46688,1182,0,422,0,0,True,False,False,False
0.003850000,0.000001750,54,127.0.0.1,127.0.0.1,1182,46688,0,422,1,1,False,True,False,True
0.003853333,0.000003333,58,127.0.0.1,127.0.0.1,46688,499,0,423,0,0,True,False,False,False
