flow_id,src_ip,src_port,dst_ip,dst_port,protocol,packet_count,bytes_total,bytes_mean,bytes_std,bytes_min,bytes_max,iat_mean,iat_std,iat_min,iat_max,first_seen,last_seen,duration,tcp_fin_count,tcp_syn_count,tcp_rst_count,tcp_psh_count,tcp_ack_count,tcp_urg_count,tcp_ece_count,tcp_cwr_count
127.0.0.1-8000-127.0.0.1-45926-tcp,127.0.0.1,8000,127.0.0.1,45926,tcp,6,2205,367.5,661.0614948701823,66,1711,9.970833333333334e-05,0.0002262731063221316,2.375e-06,0.000561542,0.561229625,0.561901417,0.0006717920000000044,1,1,0,2,6,0,0,0
127.0.0.1-45938-127.0.0.1-8000-tcp,127.0.0.1,45938,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0007194651666666665,0.0016452152489237894,2.083e-06,0.004074041,0.565975458,0.5669925,0.001017041999999968,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45938-tcp,127.0.0.1,8000,127.0.0.1,45938,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00013027783333333334,0.0002976196495686511,3.083e-06,0.00073775,0.565984458,0.566999875,0.001015417000000074,1,1,0,2,6,0,0,0
127.0.0.1-45954-127.0.0.1-8000-tcp,127.0.0.1,45954,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006217985,0.001457413324448593,1.666e-06,0.003595625,0.5705955,0.571142583,0.0005470829999999482,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45954-tcp,127.0.0.1,8000,127.0.0.1,45954,tcp,6,2205,367.5,661.0614948701823,66,1711,6.9507e-05,0.0001554678383666538,1.875e-06,0.000386791,0.570599625,0.571147708,0.000548082999999977,1,1,0,2,6,0,0,0
127.0.0.1-45956-127.0.0.1-8000-tcp,127.0.0.1,45956,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005496041666666667,0.0013166887319074948,2.167e-06,0.003237209,0.574384917,0.574890833,0.0005059159999999396,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45956-tcp,127.0.0.1,8000,127.0.0.1,45956,tcp,6,2205,367.5,661.0614948701823,66,1711,7.518749999999999e-05,0.0001700270959579678,1.666e-06,0.000422209,0.574389042,0.574896458,0.0005074160000000383,1,1,0,2,6,0,0,0
127.0.0.1-45958-127.0.0.1-8000-tcp,127.0.0.1,45958,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0005426178333333333,0.0013007410002709096,1.583e-06,0.003197667,0.578094125,0.578748208,0.0006540830000000275,1,1,0,1,5,0,0,0
127.0.0.1-8000-127.0.0.1-45958-tcp,127.0.0.1,8000,127.0.0.1,45958,tcp,6,2205,367.5,661.0614948701823,66,1711,0.00010022250000000001,0.00022996840400955085,1.625e-06,0.000569584,0.57809775,0.5787535,0.000655750000000066,1,1,0,2,6,0,0,0
127.0.0.1-45960-127.0.0.1-8000-tcp,127.0.0.1,45960,127.0.0.1,8000,tcp,6,501,83.5,39.07812687425025,66,163,0.0006187985,0.0014492158991396347,1.875e-06,0.003576167,0.582329667,0.583196625,0.0008669580000000288,1,1,0,1,5,0,0,0
